url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,pu_training_role,pu_score,pu_prediction
http://camsonlinesex.com,camsonlinesex.com,camsonline.com,Computer Age Management Services Ltd. (CAMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,523,0,0,24,0,0,0,0,0,0,0,3.9182958340544896,0.903226,0,0.903226,0,0,0,0,camsonline.com,camsonlinesex.com,1,1,172.234.24.211,0,0,6,-1,396,334,4,-1,1,1,1,31,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,12,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9853152885187388,1
http://scisocaiims.com,scisocaiims.com,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,524,0,0,22,0,0,0,0,0,0,0,3.4474015047059154,0.85,0,0.85,0,0,0,0,aiims.edu,scisocaiims.com,1,1,172.239.57.117,0,0,6,-1,761,334,4,-1,1,1,1,31,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,12,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.98,1
http://airteltek.com,airteltek.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,525,0,0,20,0,0,0,0,0,0,0,3.7219280948873625,0.85,0,0.85,0,0,0,0,airindia.com,airteltek.com,1,1,103.224.212.118,0,0,6,-1,396,334,4,-1,1,1,1,31,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,4eef2a1cb0dcd79e,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9856815114709851,1
http://top10hkfintech.com,top10hkfintech.com,kfintech.com,Kfintech,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,526,0,0,25,0,0,0,0,0,2,0,3.813660689688186,0.85,0,0.85,0,0,0,0,kfintech.com,top10hkfintech.com,1,1,15.197.148.33,0,0,6,-1,762,333,8,8,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,ConnectionResetError,success,http_403,error,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.05896095168799787,0
http://irctcgov.com,irctcgov.com,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,527,0,0,19,0,0,0,0,0,0,0,3.536886723742168,0.85,0,0.85,0,0,0,0,irctc.co.in,irctcgov.com,1,1,76.223.67.189,0,0,6,-1,399,331,8,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,ConnectionResetError,success,http_403,error,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.01810253547672372,0
http://irctcs.com,irctcs.com,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,528,0,0,17,0,0,0,0,0,0,0,3.41041725276052,0.909091,0,0.909091,0,0,0,0,irctc.co.in,irctcs.com,1,1,76.223.67.189,0,0,6,-1,397,333,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.010842425829896528,0
http://hairindiaqueen.com,hairindiaqueen.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,529,0,0,25,0,0,0,0,0,0,0,3.9736606896881854,0.85,0,0.85,0,0,0,0,airindia.com,hairindiaqueen.com,1,1,76.223.67.189,0,0,6,-1,397,333,8,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,ConnectionResetError,success,http_403,error,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.04395102950913398,0
http://stevensonincometaxservice.net,stevensonincometaxservice.net,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,530,0,0,36,0,0,0,0,0,0,0,3.784527696416556,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,stevensonincometaxservice.net,1,1,208.43.88.227,0,0,8,-1,3247,405,8,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.74841980888419,1
http://creditrepairindia.com,creditrepairindia.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,531,0,0,28,0,0,0,0,0,0,0,3.753434386188785,0.85,0,0.85,0,0,0,0,airindia.com,creditrepairindia.com,1,1,13.248.213.45,0,0,6,-1,37,328,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.0009873417721518987,0
http://aiimspulse.website,aiimspulse.website,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,532,0,0,25,0,0,0,0,0,0,0,3.7230741894285697,0.85,0,0.85,0,0,0,0,aiims.edu,aiimspulse.website,1,1,160.251.64.80,0,0,6,-1,394,336,6,-1,0,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,45b1048fadc7638c,0,1,403,,,TimeoutError,success,http_403,error,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9196958752484065,1
http://parivahansewaportal.net,parivahansewaportal.net,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,533,0,0,30,0,0,0,0,0,0,0,3.7614063297218423,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahansewaportal.net,1,1,104.21.84.210,0,0,8,-1,167,198,4,-1,0,1,1,30,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,c939cd393725c88d,0,0,64fd030cbf02ce76,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://mrtincometax.com,mrtincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,534,0,0,23,0,0,0,0,0,0,0,3.7081320646586016,0.857143,0,0.857143,0,0,0,0,incometax.gov.in,mrtincometax.com,1,1,216.38.8.35,0,0,6,-1,3688,329,8,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.7590032034300341,1
http://hdfcbankk.org,hdfcbankk.org,netbanking.hdfcbank.com,HDFC Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,535,0,0,20,0,0,0,0,0,0,0,3.9219280948873623,0.941176,0,0.941176,0,0,0,0,netbanking.hdfcbank.com,hdfcbankk.org,1,1,198.49.23.145,0,0,8,-1,28,337,6,6,1,1,1,28,-1,1,1,1,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,358701062c8a8ce2,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9978532608695653,1
http://parivahan-sewa.com,parivahan-sewa.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,536,0,0,25,0,0,0,0,1,0,1,4.003856189774725,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahan-sewa.com,1,1,172.239.57.117,0,0,6,-1,761,334,4,-1,1,1,1,31,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,d6651e40ec1d53eb,0,12,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.985,1
http://avikfintech.com,avikfintech.com,kfintech.com,Kfintech,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,537,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.888889,0,0.888889,0,0,0,0,kfintech.com,avikfintech.com,1,1,118.139.179.107,0,0,6,-1,29,336,8,-1,0,1,0,-1,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0,2e50ec9139124b73,0,1,200,,,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.8851653722455847,1
http://irctc.club,irctc.club,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,538,0,0,17,0,0,0,0,0,0,0,3.41041725276052,1.0,0,1.0,0,0,0,0,irctc.co.in,irctc.club,1,1,5.22.145.16,0,0,6,-1,346,19,6,-1,0,0,0,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,1eff1bc24ecc4a7f,0,2,200,,,OSError,success,success,error,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.8515031186356645,1
http://parivahangov.net,parivahangov.net,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,539,0,0,23,0,0,0,0,0,0,0,3.675310868912364,0.875,0,0.875,0,0,0,0,parivahan.gov.in,parivahangov.net,1,1,15.197.212.58,0,0,6,-1,394,336,6,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.5261023411343829,0
http://himanshuairtel.org,himanshuairtel.org,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,540,0,0,25,0,0,0,0,0,0,0,3.943465189601648,0.85,0,0.85,0,0,0,0,airindia.com,himanshuairtel.org,1,1,198.49.23.145,0,0,8,-1,37,328,6,6,1,1,1,37,-1,1,1,1,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,24c719862c8aceae,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://kavachkitchen.com,kavachkitchen.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,541,0,0,24,0,0,0,0,0,0,0,3.7406015629507223,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,kavachkitchen.com,1,1,15.197.240.20,0,0,6,-1,762,333,6,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,0.028829120634223562,0
http://airtellix.com,airtellix.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,542,0,0,20,0,0,0,0,0,0,0,3.784183719779189,0.85,0,0.85,0,0,0,0,airindia.com,airtellix.com,1,1,86.105.245.69,0,0,6,-1,2954,333,8,-1,0,0,0,-1,-1,1,1,2,0,1,1,0,0,1,0,0,1,1,e4b81ac33b256ec6,0,0,a2bc5015ec9643c2,0,1,200,,,TimeoutError,success,success,error,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,0.8510065034569072,1
http://ajparivahan.com,ajparivahan.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,543,0,0,22,0,0,0,0,0,0,0,3.73215889136457,0.9,0,0.9,0,0,0,0,parivahan.gov.in,ajparivahan.com,1,1,82.180.142.51,0,0,4,-1,35,330,6,-1,0,1,1,35,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9940825774913017,1
http://indusindnipponlifes.com,indusindnipponlifes.com,indusind.bank.in,IndusInd Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,544,0,0,30,0,0,0,0,0,0,0,3.881727678869737,0.85,0,0.85,0,0,0,0,indusind.bank.in,indusindnipponlifes.com,1,1,198.49.23.144,0,0,8,-1,52,313,6,6,1,1,1,52,-1,1,1,0,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,24c782cead8aceba,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9813420427553444,1
http://guidainsicurezza.com,guidainsicurezza.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,545,0,0,27,0,0,0,0,0,0,0,4.134336113194451,0.85,0,0.85,0,0,0,0,uidai.gov.in,guidainsicurezza.com,1,1,31.11.35.199,0,0,6,-1,6244,330,8,-1,0,1,1,170,-1,1,1,2,0,1,0,0,0,1,1,0,1,1,,0,0,84b8ed36c02a8a0d,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://airtelblacks.com,airtelblacks.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,546,0,0,23,0,0,0,0,0,0,0,3.9690016298759927,0.85,0,0.85,0,0,0,0,airindia.com,airtelblacks.com,1,1,104.21.88.124,0,0,8,-1,35,330,8,-1,0,1,1,35,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0,3d5864d8bbb70a3b,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://saifaiims.com,saifaiims.com,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,547,0,0,20,0,0,0,0,0,0,0,3.584183719779189,0.85,0,0.85,0,0,0,0,aiims.edu,saifaiims.com,1,1,103.93.16.123,0,0,6,-1,3688,329,8,-1,0,1,1,49,-1,1,1,1,0,1,1,1,0,1,1,1,1,1,,0,0,3d4818917e97cbe9,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,password input plus brand token/logo evidence,0,1,1,positive,0.9941870313288484,1
http://parivahansewass.com,parivahansewass.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,548,0,0,26,0,0,0,0,0,0,0,3.902174814211728,0.85,0,0.85,0,0,0,0,parivahan.gov.in,parivahansewass.com,1,1,172.67.129.21,0,0,8,-1,296,69,4,-1,0,1,1,29,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,c9c3cde2330c9c37,0,0,64edcbf8bd426272,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://airtel-bank.com,airtel-bank.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,549,0,0,22,0,0,0,0,1,0,1,4.061482186720776,0.85,0,0.85,0,0,0,0,airindia.com,airtel-bank.com,1,1,76.223.67.189,0,0,6,-1,405,325,8,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,TimeoutError,success,http_403,error,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.1347963145616383,0
http://airtelblack.co.in,airtelblack.co.in,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,550,0,0,24,0,0,0,0,0,0,0,3.886842188131012,0.85,0,0.85,0,0,0,0,airindia.com,airtelblack.co.in,1,1,77.37.34.103,0,0,4,-1,36,329,6,-1,0,1,1,36,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,b6afbeebf6e7abc5,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://medinaincometaxservices.com,medinaincometaxservices.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,551,0,0,34,0,0,0,0,0,0,0,3.998652546878167,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,medinaincometaxservices.com,1,1,199.34.228.159,0,0,6,-1,2959,328,8,-1,0,1,1,51,-1,1,1,2,0,1,0,0,0,1,0,0,1,1,81fa4ad05aab4d57,0,0,3fbd889030b726b6,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://airtelred.in,airtelred.in,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,552,0,0,19,0,0,0,0,0,0,0,3.576617644908666,0.857143,0,0.857143,0,0,0,0,airtel.in,airtelred.in,1,1,3.33.130.190,0,0,6,-1,36,329,8,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,0.005840418418409852,0
http://victorhurtadoincometaxservices.com,victorhurtadoincometaxservices.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,553,0,0,41,0,0,0,0,0,0,0,4.043544614839371,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,victorhurtadoincometaxservices.com,1,1,100.24.208.97,0,0,6,-1,35,330,4,-1,0,1,1,18,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,,0,0,2bed0954a4a40272,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,1.0,1
http://airteldigital.com,airteldigital.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,554,0,0,24,0,0,0,0,0,0,0,3.8035088547976783,0.85,0,0.85,0,0,0,0,airindia.com,airteldigital.com,1,1,45.33.83.100,0,0,6,-1,6244,330,6,-1,1,1,1,16,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,4ca46094b6c884c3,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.9858879310344828,1
http://ekavach.co.in,ekavach.co.in,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,555,0,0,20,0,0,0,0,0,0,0,3.7219280948873625,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,ekavach.co.in,1,1,160.187.69.18,0,0,4,-1,36,329,6,-1,0,1,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,f55d7a8ab4c59085,0,0,,0,0,0,TimeoutError,,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9958229598893499,1
http://airtelblackout.com,airtelblackout.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,556,0,0,25,0,0,0,1,0,0,0,3.923856189774725,0.85,0,0.85,0,0,0,0,airindia.com,airtelblackout.com,1,1,216.198.79.1,0,0,4,-1,35,330,6,-1,1,1,1,35,-1,1,1,2,0,1,0,0,0,1,0,0,1,1,94da662469d999b6,0,0,78495db5adede3b7,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,1.0,1
http://meituidai.com,meituidai.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,557,0,0,20,0,0,0,0,0,0,0,3.646439344671016,0.85,0,0.85,0,0,0,0,uidai.gov.in,meituidai.com,1,1,45.64.111.250,0,0,6,-1,35,330,6,-1,0,1,1,32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ServerDisconnectedError,,,success,error,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.9910550640108249,1
http://airtelred.com,airtelred.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,558,0,0,20,0,0,0,0,0,0,0,3.784183719779189,0.85,0,0.85,0,0,0,0,airindia.com,airtelred.com,1,1,76.223.105.230,0,0,6,-1,35,330,8,8,1,1,1,22,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,969738de61618667,0,0,a4777d3b382337e9,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,1.0,1
http://hablamosincometax.com,hablamosincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,559,0,0,28,0,0,0,0,0,0,0,3.91379956460568,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,hablamosincometax.com,1,1,5.161.230.87,0,0,6,-1,35,330,6,-1,0,1,1,34,-1,1,1,1,1,1,1,0,1,1,0,0,1,1,d5f241c80a277f87,0,0,22cd02d0d8c603b5,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://belairindia.org,belairindia.org,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,560,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.85,0,0.85,0,0,0,0,airindia.com,belairindia.org,1,1,15.197.240.20,0,0,6,-1,9531,330,6,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.4939526152393291,0
http://neurokavachai.com,neurokavachai.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,561,0,0,24,0,0,0,0,0,0,0,3.970175521464345,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,neurokavachai.com,1,1,74.208.236.198,0,0,6,-1,53,312,6,-1,0,1,0,-1,-1,1,1,0,0,1,1,0,0,1,1,1,1,1,,0,0,34ca85cb1a98f5e7,0,3,200,,,SSLError,success,success,invalid,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,0.936291927307071,1
http://navairindia.com,navairindia.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,562,0,0,22,0,0,0,0,0,0,0,3.7544418457133455,0.888889,0,0.888889,0,0,0,0,airindia.com,navairindia.com,1,1,104.21.89.193,0,0,8,-1,8368,33,6,-1,0,1,1,53,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,f94f86a0c958653d,0,0,ad784bd2c4357e9e,0,1,200,,,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://incometaxbd.info,incometaxbd.info,incometax.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,563,0,0,23,0,0,0,0,0,0,0,3.9690016298759927,0.9,0,0.9,0,0,0,0,incometax.gov.in,incometaxbd.info,1,1,2.57.91.91,0,0,4,-1,53,312,6,4,1,1,1,53,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,62d827012f87b261,0,24,200,,,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,0.9477864103584313,1
http://incometaxcalculatorpakistan.online,incometaxcalculatorpakistan.online,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,564,0,0,41,0,0,0,0,0,0,0,3.98587320077595,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxcalculatorpakistan.online,1,1,185.111.111.157,0,0,6,-1,240,125,4,-1,0,1,1,19,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,56ba191fa8775a76,0,1,200,,,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,1.0,1
http://irctcrail.org,irctcrail.org,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,565,0,0,20,0,0,0,0,0,0,0,3.546439344671016,0.85,0,0.85,0,0,0,0,irctc.co.in,irctcrail.org,1,1,103.35.164.25,0,0,6,-1,2351,571,6,6,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,unlabeled,0.4140010264770207,0
