url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,detection_date,evidence_file,sandbox_verdict,sandbox_reason,application_id,source_of_detection,having_ip,have_at_symbol,url_length,url_depth,redirection,http_domain,tiny_url,prefix_suffix,digit_count,special_char_count,entropy,lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,matched_brand_domain,registered_domain,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,page_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,brand_token_or_logo_present,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,visual_brand_domain_mismatch,favicon_hash,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash,html_dom_hash_matches_known_phish,same_html_hash_domain_count_7d,fetch_status_code,fetch_error,dns_error,tls_error,dns_status,http_status,tls_status,page_status,rdap_status,whois_status,extraction_status,high_lexical_similarity,no_login_form,no_brand_visual_claim,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,label_conflict,include_in_ml,label,pu_training_role,pu_cv_role,pu_cv_fold,pu_cv_score,pu_cv_prediction
http://sarathiparivahan.com,sarathiparivahan.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,394,,,,,,,0,0,27,0,0,0,0,0,0,0,3.676390632579626,0.85,0,0.85,0,0,0,0,parivahan.gov.in,sarathiparivahan.com,1,1,104.21.11.12;172.67.147.137;2606:4700:3031::6815:b0c;2606:4700:3037::ac43:9389,0,0,8,-1,2413,509,4,-1,0,1,1,47,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,c9cf006707cd1f63,0,0,6ce98bccbd02c272,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,2,1.0,1
http://sbincometaxservicesllc.com,sbincometaxservicesllc.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,395,,,,,,,0,0,33,0,0,0,0,0,0,0,4.066677073707229,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,sbincometaxservicesllc.com,1,1,50.31.176.182,0,0,6,-1,408,322,6,-1,0,1,1,40,-1,1,1,0,0,1,1,0,0,1,1,0,1,1,,0,0,2f5c0e9375f672f2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
http://irctc-heliyatra.com,irctc-heliyatra.com,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,396,,,,,,,0,0,26,0,0,0,0,1,0,1,3.825251737288651,0.85,0,0.85,0,0,0,0,irctc.co.in,irctc-heliyatra.com,1,1,145.223.124.153;2a02:4780:4a:90be:35f:3042:6fee:6d18;2a02:4780:4b:966:56de:bbc8:db75:24af;88.223.87.194,0,0,4,-1,45,320,6,-1,0,1,1,45,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,cef007f13c0ff019,0,0,7fda0f1e9c7641a3,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
http://onekavach.com,onekavach.com,kavach.mail.gov.in,National Informatics Centre (NIC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,397,,,,,,,0,0,20,0,0,0,0,0,0,0,3.7219280948873625,0.85,0,0.85,0,0,0,0,kavach.mail.gov.in,onekavach.com,1,1,72.60.99.166,0,0,4,-1,45,320,6,-1,0,1,0,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,7f79aead7a9f31fb,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,reliable_negative,,,,
http://icicibank.email,icicibank.email,infiniti.icicibank.com,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,398,,,,,,,0,0,22,0,0,0,0,0,0,0,3.73215889136457,1.0,0,1.0,0,0,0,0,infiniti.icicibank.com,icicibank.email,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,45,320,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,reliable_negative,4,0.0,0
http://marutiparivahan.com,marutiparivahan.com,parivahan.gov.in,parivahan sewa,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,400,,,,,,,0,0,26,0,0,0,0,0,0,0,3.748328660365575,0.85,0,0.85,0,0,0,0,parivahan.gov.in,marutiparivahan.com,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,45,320,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,5,1.3566847557967442e-05,0
http://icicimoss.icu,icicimoss.icu,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,401,,,,,,,0,0,20,0,0,0,0,0,0,0,3.3841837197791893,0.85,0,0.85,0,0,0,0,icici.bank.in,icicimoss.icu,1,1,43.163.116.108,0,0,6,-1,54,311,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ClientConnectorError,AAAA:NoAnswer;CNAME:NoAnswer,ConnectionRefusedError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,,,,
http://firstchairtelluride.com,firstchairtelluride.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,402,,,,,,,0,0,30,0,0,0,0,0,0,0,3.989898095464288,0.85,0,0.85,0,0,0,0,airindia.com,firstchairtelluride.com,1,1,162.255.119.189,0,0,6,-1,45,320,4,-1,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,http_436,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,,,,
http://medicicityapt.com,medicicityapt.com,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,403,,,,,,,0,0,24,0,0,0,1,0,0,0,3.605388542207534,0.85,0,0.85,0,0,0,0,icici.bank.in,medicicityapt.com,1,1,147.79.72.242;2a02:4780:4b:9a03:db1b:510c:8d38:b6b6;2a02:4780:4c:deb1:c7a5:5488:4327:cd96;88.223.87.44,0,0,4,-1,149,216,6,-1,0,1,1,10,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,912c46b35bcc6e33,0,0,2ef80e11192d20af,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,2,0.9982397133545946,1
http://latuaguidaimmobiliare.com,latuaguidaimmobiliare.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,404,,,,,,,0,0,32,0,0,0,0,0,0,0,3.952819531114783,0.85,0,0.85,0,0,0,0,uidai.gov.in,latuaguidaimmobiliare.com,1,1,195.110.124.133,0,0,6,-1,1141,320,6,-1,0,1,0,-1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,4df58da6f550eece,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,SSLCertVerificationError,success,success,invalid,success,success,skipped,partial,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,reliable_negative,,,,
http://cansishuidai.com,cansishuidai.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,405,,,,,,,0,0,23,0,0,0,0,0,0,0,3.795088586397732,0.85,0,0.85,0,0,0,0,uidai.gov.in,cansishuidai.com,1,1,8.217.172.135,0,0,6,-1,42,323,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,ServerDisconnectedError,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,3,1.1641443538998819e-05,0
http://zeroincometaxes.com,zeroincometaxes.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,406,,,,,,,0,0,26,0,0,0,0,0,0,0,3.921029621737615,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,zeroincometaxes.com,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,42,1054,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,4,0.0003242602230473493,0
http://aura-aiimsj.org,aura-aiimsj.org,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,407,,,,,,,0,0,22,0,0,0,0,1,0,1,3.8796640049025934,0.85,0,0.85,0,0,0,0,aiims.edu,aura-aiimsj.org,1,1,103.224.212.204,0,0,6,-1,382,348,6,-1,0,1,1,42,-1,1,1,1,1,1,1,0,1,1,0,0,1,1,d5f241c80a277f87,0,0,a2c90b40d8d643b7,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,0.9987809315866085,1
http://fiestaincometax.com,fiestaincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,408,,,,,,,0,0,26,0,0,0,0,0,0,0,3.8542858719872464,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,fiestaincometax.com,1,1,15.197.225.128;3.33.251.168,0,0,6,-1,6258,316,8,8,1,1,1,76,-1,1,1,5,2,1,1,0,1,1,1,1,1,1,c8c21f9b3c2e646d,0,0,1be9009f5492521b,0,2,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,4,1.0,1
http://kavachhsystems.com,kavachhsystems.com,crsorgi.gov.in,"Civil Registration System, MHA (RGCCI)",unknown,whois_lexical_matches_filtered_dns_ok.xlsx,409,,,,,,,0,0,25,0,0,0,0,0,0,0,3.753269689515109,0.85,0,0.85,0,0,0,0,crsorgi.gov.in,kavachhsystems.com,1,1,185.230.63.107;185.230.63.171;185.230.63.186,0,0,6,-1,42,323,6,-1,1,1,1,42,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,b333cc9999268b99,0,0,2a6d060005a7c7e4,0,3,404,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_404,success,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,,,,
http://incometaxnotices.com,incometaxnotices.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,410,,,,,,,0,0,27,0,0,0,0,0,0,0,3.736006946447656,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxnotices.com,1,1,147.79.72.149;147.79.79.35;2a02:4780:4c:b7d3:ddb5:150d:3dd1:4076;2a02:4780:4d:6fbe:3bd3:9d63:bacf:9167,0,0,4,-1,42,323,6,6,0,1,1,42,-1,1,1,1,0,1,1,0,0,1,0,0,1,1,,0,0,29d48cdacfde477f,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,5,0.9973848069738481,1
http://paynoincometaxes.com,paynoincometaxes.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,411,,,,,,,0,0,27,0,0,0,0,0,0,0,3.884155094595804,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,paynoincometaxes.com,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,42,1054,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,1,0.0,0
http://airtelloansapp.com,airtelloansapp.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,412,,,,,,,0,0,25,0,0,0,0,0,0,0,3.8332696895151086,0.85,0,0.85,0,0,0,0,airindia.com,airtelloansapp.com,1,1,185.53.179.136,0,0,6,-1,42,323,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,2,2.619959570167038e-05,0
http://aiimsinfuse.com,aiimsinfuse.com,aiims.edu,All India Institute of Medical Sciences (AIIMS),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,413,,,,,,,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.85,0,0.85,0,0,0,0,aiims.edu,aiimsinfuse.com,1,1,18.208.88.157;98.84.224.111,0,0,6,-1,42,323,8,-1,1,1,1,42,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,6c5ae10e19932ad2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,5,1.0,1
http://icici-bank.com,icici-bank.com,infiniti.icicibank.com,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,414,,,,,,,0,0,21,0,0,0,0,1,0,1,3.748994803525097,1.0,0,1.0,0,0,0,0,infiniti.icicibank.com,icici-bank.com,1,1,64.190.63.222,0,0,4,-1,4060,323,6,-1,1,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_436,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,,,,
http://onlinesbijobs.live,onlinesbijobs.live,corp.onlinesbi.sbi,State Bank of India (SBI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,415,,,,,,,0,0,25,0,0,0,0,0,0,0,3.813660689688186,0.85,0,0.85,0,0,0,0,corp.onlinesbi.sbi,onlinesbijobs.live,1,1,162.241.86.188,0,0,6,-1,42,323,8,6,0,1,1,42,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,879f40e34a6738d9,0,0,0de055a22d80ce9a,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,5,1.0,1
http://incometaxtables.org,incometaxtables.org,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,416,,,,,,,0,0,26,0,0,0,0,0,0,0,4.085055102756478,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxtables.org,1,1,64.190.63.222,0,0,4,-1,4061,322,8,-1,1,1,1,312,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_436,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,,,,
http://musicicians.org,musicicians.org,icici.bank.in,ICICI Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,417,,,,,,,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.85,0,0.85,0,0,0,0,icici.bank.in,musicicians.org,1,1,15.197.148.33;3.33.130.190,0,0,6,-1,773,322,8,8,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,f5377ba677eb9f99,0,144,403,,AAAA:NoAnswer;CNAME:NoAnswer,SSLEOFError,success,http_403,invalid,success,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,reliable_negative,4,0.0,0
http://zhishuidai0318.com,zhishuidai0318.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,418,,,,,,,0,0,25,0,0,0,0,0,4,0,4.103465189601647,0.85,0,0.85,0,0,0,0,uidai.gov.in,zhishuidai0318.com,1,1,104.21.16.3;172.67.165.160;2606:4700:3030::ac43:a5a0;2606:4700:3037::6815:1003,0,0,8,-1,649,81,6,-1,0,1,1,41,-1,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,50b94cafbdc6638c,0,1,403,,CNAME:NoAnswer,,success,http_403,success,success,success,skipped,partial,1,1,0,0,1,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,5,0.9704626253644946,1
http://railwaysirctc.com,railwaysirctc.com,irctc.co.in,Indian Railway Catering and Tourism Corporation (IRCTC),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,419,,,,,,,0,0,24,0,0,0,0,0,0,0,3.855388542207534,0.85,0,0.85,0,0,0,0,irctc.co.in,railwaysirctc.com,1,1,185.53.179.136,0,0,6,-1,140,225,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,TimeoutError,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,error,error,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative_validation,reliable_negative,4,0.005139792818880561,0
http://incometaxbystate.com,incometaxbystate.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,420,,,,,,,0,0,27,0,0,0,0,0,0,0,3.880456373480624,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxbystate.com,1,1,104.21.44.55;172.67.195.218;2606:4700:3035::6815:2c37;2606:4700:3035::ac43:c3da,0,0,8,-1,41,324,4,-1,0,1,1,37,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,,0,0,7b1c2f9fffb19a36,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,5,0.994932502596054,1
http://incometaxloan.com,incometaxloan.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,423,,,,,,,0,0,24,0,0,0,0,0,0,0,3.772055208874201,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxloan.com,1,1,149.28.42.111;45.77.102.235,0,0,6,-1,8445,321,4,-1,0,1,1,2,-1,1,1,1,0,1,1,0,0,1,1,0,1,1,9b9233336c316c9b,0,0,78d800e799e86aa2,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,2,1.0,1
http://incometaxus.com,incometaxus.com,incometax.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,424,,,,,,,0,0,22,0,0,0,0,0,0,0,3.8796640049025934,0.9,0,0.9,0,0,0,0,incometax.gov.in,incometaxus.com,1,1,64.190.63.222,0,0,4,-1,187,178,4,-1,1,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,436,,AAAA:NoAnswer;CNAME:NoAnswer,,success,http_436,success,empty,success,skipped,partial,1,1,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,0,1,0,reliable_negative,reliable_negative,1,0.011777621193042131,0
http://theincometaxtrainingacademy.com,theincometaxtrainingacademy.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,426,,,,,,,0,0,38,0,0,0,0,0,0,0,3.948346513831634,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,theincometaxtrainingacademy.com,1,1,13.248.169.48;76.223.54.146,0,0,6,-1,41,324,6,-1,1,1,1,41,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,41,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,reliable_negative,1,0.00015049415992812222,0
http://giantsquidai.com,giantsquidai.com,uidai.gov.in,Unique Identification Authority of India (UIDAI),unknown,whois_lexical_matches_filtered_dns_ok.xlsx,427,,,,,,,0,0,23,0,0,0,0,0,0,0,3.936180434129755,0.85,0,0.85,0,0,0,0,uidai.gov.in,giantsquidai.com,1,1,13.248.169.48;76.223.54.146,0,0,6,-1,408,322,4,-1,1,1,1,178,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,7619719201817c75,0,41,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://hdfclifeyoungstars.com,hdfclifeyoungstars.com,hdfc.bank.in,HDFC Bank,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,428,,,,,,,0,0,29,0,0,0,0,0,0,0,4.28022625367366,0.85,0,0.85,0,0,0,0,hdfc.bank.in,hdfclifeyoungstars.com,1,1,104.21.60.29;172.67.190.248;2606:4700:3033::6815:3c1d;2606:4700:3036::ac43:bef8,0,0,8,-1,41,324,6,-1,0,1,1,13,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,,0,0,2e792ab891d1732a,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,2,0.9977050264550265,1
http://gonzalezincometaxms.com,gonzalezincometaxms.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,429,,,,,,,0,0,30,0,0,0,0,0,0,0,4.031401845392172,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,gonzalezincometaxms.com,1,1,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,0,0,8,-1,41,324,6,6,1,1,1,41,-1,1,1,1,0,1,0,0,0,1,1,0,1,1,c0971063bf981f73,0,0,24c3a986ac8be0a6,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,2,1.0,1
http://absincometax.com,absincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,430,,,,,,,0,0,23,0,0,0,0,0,0,0,3.8820451081368623,0.857143,0,0.857143,0,0,0,0,incometax.gov.in,absincometax.com,1,1,44.230.85.241;52.33.207.7,0,0,6,-1,6881,424,4,-1,1,1,1,65,-1,1,1,1,1,1,0,0,0,1,1,0,1,1,,0,0,6a3be5c461a63282,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,2,0.9943343915343915,1
http://airtelecomservice.com,airtelecomservice.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,431,,,,,,,0,0,28,0,0,0,0,0,0,0,3.824862957617357,0.85,0,0.85,0,0,0,0,airindia.com,airtelecomservice.com,1,1,2001:41d0:301::29;51.91.236.255,0,0,6,-1,1502,324,6,-1,0,1,1,21,-1,1,1,1,0,1,0,0,0,0,1,0,0,0,f8189e63cf989364,0,0,f9f14c163fabdffe,0,1,200,,CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://instantincometax.com,instantincometax.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,432,,,,,,,0,0,27,0,0,0,0,0,0,0,3.704349428956051,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,instantincometax.com,1,1,192.64.119.111,0,0,6,-1,41,324,4,-1,0,0,0,-1,-1,1,1,1,1,1,1,0,1,1,1,0,1,1,ce33318c67cccc33,0,0,7cb6c382d86f6392,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,TimeoutError,success,success,error,success,success,skipped,partial,1,0,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive_validation,positive,2,0.998578431372549,1
http://incometaxdigest.com,incometaxdigest.com,contents.tdscpc.gov.in,Income Tax Department,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,433,,,,,,,0,0,26,0,0,0,1,0,0,0,3.931208948910324,0.85,0,0.85,0,0,0,0,contents.tdscpc.gov.in,incometaxdigest.com,1,1,2.57.91.91,0,0,4,-1,41,324,6,4,1,1,1,41,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,62d827012f87b261,0,24,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,0,1,0,unlabeled,,,,
http://airtelsky.com,airtelsky.com,airindia.com,Air India,unknown,whois_lexical_matches_filtered_dns_ok.xlsx,434,,,,,,,0,0,20,0,0,0,0,0,0,0,3.984183719779189,0.85,0,0.85,0,0,0,0,airindia.com,airtelsky.com,1,1,13.248.243.5;76.223.105.230,0,0,6,-1,1504,322,8,8,1,1,1,42,-1,1,1,1,0,1,0,0,0,1,0,0,1,1,969738de61618667,0,0,f44f0f04dd8377b7,0,1,200,,AAAA:NoAnswer;CNAME:NoAnswer,,success,success,success,success,success,skipped,complete,1,1,0,0,0,0,1,0,phishing,visual brand-domain mismatch,0,1,1,positive,positive,3,1.0,1
